GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21
1400000US22015010702,22015010702,"Census Tract 107.02, Bossier Parish, Louisiana",3554,366,3269,360,1577,304,1457,296,8,14,111,114,0,12,43,64,73,88,0,12,73,88,285,200,182,163,0,12,0,12,0,12,0,12,103,118,0,12,0,12,0,12
1400000US22015010801,22015010801,"Census Tract 108.01, Bossier Parish, Louisiana",3440,389,3144,367,1718,238,1360,357,16,26,7,12,0,12,18,30,25,35,0,12,25,35,296,183,99,99,0,12,0,12,0,12,0,12,177,151,20,23,12,20,8,12
1400000US22015010804,22015010804,"Census Tract 108.04, Bossier Parish, Louisiana",7477,411,7193,428,5635,512,1186,315,0,17,160,116,0,17,0,17,212,151,0,17,212,151,284,139,151,95,0,17,0,17,0,17,0,17,63,75,70,62,51,54,19,29
1400000US22015010805,22015010805,"Census Tract 108.05, Bossier Parish, Louisiana",2974,402,2924,391,1634,381,913,289,29,41,328,181,0,12,0,12,20,41,0,12,20,41,50,55,0,12,11,18,0,12,0,12,0,12,0,12,39,51,17,30,22,38
1400000US22015010806,22015010806,"Census Tract 108.06, Bossier Parish, Louisiana",4484,430,4197,452,3980,465,64,74,91,100,23,26,12,19,0,12,27,38,0,12,27,38,287,162,147,120,0,12,17,26,0,12,0,12,35,43,88,67,32,38,56,57
1400000US22015010900,22015010900,"Census Tract 109, Bossier Parish, Louisiana",2962,302,2660,318,2000,288,411,143,5,11,63,51,27,26,0,12,154,86,0,12,154,86,302,169,160,112,0,12,0,12,0,12,0,12,36,39,106,104,18,25,88,104
1400000US22015011001,22015011001,"Census Tract 110.01, Bossier Parish, Louisiana",7877,633,7508,662,5546,580,1614,484,48,49,164,134,0,17,22,36,114,85,0,17,114,85,369,213,280,217,30,49,0,17,0,17,0,17,52,61,7,15,7,15,0,17
1400000US22015011002,22015011002,"Census Tract 110.02, Bossier Parish, Louisiana",4670,509,4345,487,3810,511,449,204,0,12,56,57,0,12,0,12,30,31,0,12,30,31,325,266,309,265,0,12,0,12,0,12,0,12,16,26,0,12,0,12,0,12
1400000US22015011103,22015011103,"Census Tract 111.03, Bossier Parish, Louisiana",7095,493,6950,466,6103,500,764,273,49,71,10,17,0,17,0,17,24,29,0,17,24,29,145,140,137,140,0,17,0,17,0,17,0,17,8,14,0,17,0,17,0,17
1400000US22015011105,22015011105,"Census Tract 111.05, Bossier Parish, Louisiana",6966,585,6035,510,5577,505,319,189,11,21,47,55,0,17,0,17,81,59,0,17,81,59,931,501,524,310,0,17,0,17,0,17,0,17,407,438,0,17,0,17,0,17
1400000US22015011106,22015011106,"Census Tract 111.06, Bossier Parish, Louisiana",8646,727,8394,748,6908,727,1183,443,13,18,92,124,0,17,0,17,198,182,0,17,198,182,252,156,201,130,0,17,15,24,0,17,0,17,36,54,0,17,0,17,0,17
1400000US22015011107,22015011107,"Census Tract 111.07, Bossier Parish, Louisiana",1989,215,1815,202,929,156,849,183,14,20,0,12,0,12,8,13,15,14,0,12,15,14,174,115,84,79,5,8,0,12,0,12,0,12,59,81,26,28,0,12,26,28
1400000US22015011108,22015011108,"Census Tract 111.08, Bossier Parish, Louisiana",11908,569,10943,849,9419,956,955,324,328,280,168,126,0,19,0,19,73,75,0,19,73,75,965,642,240,178,0,19,0,19,13,23,0,19,712,618,0,19,0,19,0,19
1400000US22015011109,22015011109,"Census Tract 111.09, Bossier Parish, Louisiana",6917,715,6645,761,5757,740,821,395,8,12,44,48,0,17,0,17,15,23,0,17,15,23,272,179,262,178,0,17,0,17,0,17,0,17,0,17,10,15,0,17,10,15
1400000US22015011110,22015011110,"Census Tract 111.10, Bossier Parish, Louisiana",7445,454,7239,446,6168,465,736,256,0,17,176,124,0,17,39,67,120,129,0,17,120,129,206,224,197,223,0,17,0,17,0,17,0,17,9,17,0,17,0,17,0,17
1400000US22015011200,22015011200,"Census Tract 112, Bossier Parish, Louisiana",6069,627,6035,627,4075,612,1927,345,4,8,24,36,0,17,0,17,5,9,0,17,5,9,34,38,15,22,0,17,0,17,0,17,0,17,0,17,19,32,19,32,0,17
1400000US22015011300,22015011300,"Census Tract 113, Bossier Parish, Louisiana",2067,262,1956,218,312,124,1532,180,73,82,26,29,0,12,0,12,13,18,0,12,13,18,111,118,62,108,29,38,0,12,0,12,0,12,20,37,0,12,0,12,0,12
1400000US22017020500,22017020500,"Census Tract 205, Caddo Parish, Louisiana",3360,345,3360,345,161,102,3165,359,0,12,13,22,0,12,0,12,21,35,0,12,21,35,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US22017020600,22017020600,"Census Tract 206, Caddo Parish, Louisiana",910,150,897,150,4,8,887,153,0,12,0,12,0,12,0,12,6,12,0,12,6,12,13,24,0,12,0,12,13,24,0,12,0,12,0,12,0,12,0,12,0,12
1400000US22017020700,22017020700,"Census Tract 207, Caddo Parish, Louisiana",1059,149,1059,149,8,14,1033,147,0,12,0,12,0,12,0,12,18,18,0,12,18,18,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US22017021000,22017021000,"Census Tract 210, Caddo Parish, Louisiana",1658,272,1586,221,977,188,559,137,3,5,20,22,0,12,0,12,27,21,0,12,27,21,72,93,60,75,0,12,0,12,0,12,0,12,12,19,0,12,0,12,0,12
1400000US22017021100,22017021100,"Census Tract 211, Caddo Parish, Louisiana",3109,520,3074,514,903,243,2085,518,12,21,28,38,0,12,0,12,46,59,0,12,46,59,35,55,0,12,0,12,0,12,0,12,0,12,35,55,0,12,0,12,0,12
1400000US22017021200,22017021200,"Census Tract 212, Caddo Parish, Louisiana",3963,393,3823,387,2835,396,852,185,1,2,35,33,0,12,10,16,90,70,0,12,90,70,140,77,26,22,16,22,0,12,0,12,0,12,91,73,7,10,0,12,7,10
1400000US22017021300,22017021300,"Census Tract 213, Caddo Parish, Louisiana",2661,422,2484,448,371,124,2073,450,0,12,18,36,0,12,0,12,22,30,0,12,22,30,177,156,59,62,0,12,0,12,0,12,0,12,118,147,0,12,0,12,0,12
1400000US22017021400,22017021400,"Census Tract 214, Caddo Parish, Louisiana",2440,266,2150,247,1453,205,487,177,0,12,76,77,0,12,23,33,111,75,23,35,88,65,290,214,39,43,39,56,0,12,0,12,0,12,212,199,0,12,0,12,0,12
1400000US22017021500,22017021500,"Census Tract 215, Caddo Parish, Louisiana",2450,292,2172,278,1554,191,557,229,0,12,10,18,0,12,0,12,51,76,0,12,51,76,278,187,212,186,0,12,2,4,0,12,0,12,64,69,0,12,0,12,0,12
1400000US22017021600,22017021600,"Census Tract 216, Caddo Parish, Louisiana",3918,439,3876,440,3286,521,536,281,6,11,16,27,0,12,0,12,32,40,0,12,32,40,42,35,19,22,0,12,0,12,0,12,0,12,10,19,13,21,13,21,0,12
1400000US22017021700,22017021700,"Census Tract 217, Caddo Parish, Louisiana",1520,304,1520,304,356,157,1145,273,0,12,0,12,0,12,0,12,19,29,0,12,19,29,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US22017021800,22017021800,"Census Tract 218, Caddo Parish, Louisiana",1429,273,1427,275,101,72,1326,277,0,12,0,12,0,12,0,12,0,12,0,12,0,12,2,4,2,4,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US22017021900,22017021900,"Census Tract 219, Caddo Parish, Louisiana",1609,295,1541,284,18,18,1523,284,0,12,0,12,0,12,0,12,0,12,0,12,0,12,68,95,0,12,0,12,0,12,0,12,0,12,68,95,0,12,0,12,0,12
1400000US22017022000,22017022000,"Census Tract 220, Caddo Parish, Louisiana",1800,222,1800,222,4,7,1716,214,0,12,0,12,0,12,4,8,76,74,0,12,76,74,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US22017022100,22017022100,"Census Tract 221, Caddo Parish, Louisiana",6869,855,6853,860,287,173,6538,882,5,14,11,23,0,17,0,17,12,40,0,17,12,40,16,26,0,17,0,17,0,17,0,17,0,17,0,17,16,26,0,17,16,26
1400000US22017022200,22017022200,"Census Tract 222, Caddo Parish, Louisiana",5271,638,5167,638,583,277,4573,678,0,17,0,17,0,17,0,17,11,18,0,17,11,18,104,98,104,98,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17
1400000US22017022300,22017022300,"Census Tract 223, Caddo Parish, Louisiana",2637,353,2629,354,279,192,2350,348,0,12,0,12,0,12,0,12,0,12,0,12,0,12,8,14,0,12,0,12,0,12,0,12,0,12,0,12,8,14,0,12,8,14
1400000US22017022400,22017022400,"Census Tract 224, Caddo Parish, Louisiana",3944,476,3944,476,278,132,3514,532,8,13,0,12,0,12,0,12,144,180,0,12,144,180,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US22017022500,22017022500,"Census Tract 225, Caddo Parish, Louisiana",4389,549,4175,522,380,207,3678,560,45,53,15,20,0,12,9,13,48,52,0,12,48,52,214,190,138,160,0,12,0,12,0,12,0,12,76,101,0,12,0,12,0,12
1400000US22017022600,22017022600,"Census Tract 226, Caddo Parish, Louisiana",3106,343,3047,335,2815,284,232,151,0,12,0,12,0,12,0,12,0,12,0,12,0,12,59,62,0,12,9,14,0,12,0,12,0,12,32,49,18,32,0,12,18,32
1400000US22017022700,22017022700,"Census Tract 227, Caddo Parish, Louisiana",2260,251,2199,244,2116,249,5,9,78,100,0,12,0,12,0,12,0,12,0,12,0,12,61,58,61,58,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US22017022800,22017022800,"Census Tract 228, Caddo Parish, Louisiana",4153,348,4069,350,3789,347,123,138,0,12,26,27,0,12,0,12,131,124,0,12,131,124,84,90,76,90,8,14,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US22017022900,22017022900,"Census Tract 229, Caddo Parish, Louisiana",5152,371,4842,388,3927,471,508,216,9,15,194,133,0,17,33,52,171,110,0,17,171,110,310,188,225,176,0,17,0,17,0,17,0,17,26,29,59,79,59,79,0,17
1400000US22017023000,22017023000,"Census Tract 230, Caddo Parish, Louisiana",4908,368,4733,369,4363,448,193,156,8,14,69,97,0,12,0,12,100,92,0,12,100,92,175,166,104,114,0,12,0,12,0,12,0,12,53,87,18,35,18,35,0,12
1400000US22017023100,22017023100,"Census Tract 231, Caddo Parish, Louisiana",1512,194,1512,194,1204,181,308,133,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US22017023200,22017023200,"Census Tract 232, Caddo Parish, Louisiana",1585,261,1585,261,304,155,1242,222,0,12,0,12,0,12,0,12,39,45,22,33,17,18,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
