GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21
1400000US22005030103,22005030103,"Census Tract 301.03, Ascension Parish, Louisiana",6184,495,5967,503,5958,502,9,16,0,92,0,92,0,92,0,92,0,92,0,92,0,92,217,150,116,109,19,31,0,92,0,92,0,92,57,70,25,47,25,47,0,92
1400000US22005030203,22005030203,"Census Tract 302.03, Ascension Parish, Louisiana",10148,619,9843,614,8619,669,901,400,24,37,299,151,0,92,0,92,0,92,0,92,0,92,305,190,257,189,0,92,0,92,0,92,0,92,29,46,19,32,19,32,0,92
1400000US22005030204,22005030204,"Census Tract 302.04, Ascension Parish, Louisiana",10341,709,10097,696,8338,556,1513,538,73,95,106,109,0,92,13,22,54,48,0,92,54,48,244,209,148,195,89,108,0,92,0,92,0,92,0,92,7,13,0,92,7,13
1400000US22005030205,22005030205,"Census Tract 302.05, Ascension Parish, Louisiana",10334,672,9782,720,7821,674,1806,536,9,233,49,70,0,92,38,60,59,104,0,92,59,104,552,286,394,270,0,92,0,92,0,92,0,92,118,134,40,64,0,92,40,64
1400000US22005030206,22005030206,"Census Tract 302.06, Ascension Parish, Louisiana",7782,567,7448,524,5790,495,1421,441,0,92,151,180,0,92,11,21,75,95,0,92,75,95,334,342,91,114,56,90,0,92,0,92,0,92,187,280,0,92,0,92,0,92
1400000US22005030300,22005030300,"Census Tract 303, Ascension Parish, Louisiana",12610,895,11946,808,8235,749,3535,647,27,35,64,71,0,92,0,92,85,70,0,92,85,70,664,375,331,229,0,92,0,92,0,92,0,92,307,333,26,43,0,92,26,43
1400000US22005030401,22005030401,"Census Tract 304.01, Ascension Parish, Louisiana",4685,525,4300,525,3280,508,983,277,23,28,14,17,0,92,0,92,0,92,0,92,0,92,385,192,280,188,0,92,0,92,0,92,0,92,46,54,59,73,17,30,42,66
1400000US22005030402,22005030402,"Census Tract 304.02, Ascension Parish, Louisiana",6931,433,6473,483,2871,470,3277,487,9,15,192,204,0,92,0,92,124,98,0,92,124,98,458,234,280,202,0,92,20,34,0,92,0,92,158,184,0,92,0,92,0,92
1400000US22005030500,22005030500,"Census Tract 305, Ascension Parish, Louisiana",8874,822,8807,818,7915,635,326,127,15,24,26,36,0,92,359,480,166,137,0,92,166,137,67,89,56,87,0,92,0,92,0,92,0,92,11,19,0,92,0,92,0,92
1400000US22005030600,22005030600,"Census Tract 306, Ascension Parish, Louisiana",5288,594,4749,513,3379,419,1308,402,7,12,29,29,0,92,0,92,26,26,0,92,26,26,539,459,431,458,0,92,0,92,0,92,0,92,108,127,0,92,0,92,0,92
1400000US22005030900,22005030900,"Census Tract 309, Ascension Parish, Louisiana",4565,479,4363,432,975,193,3366,458,8,13,0,92,0,92,0,92,14,30,0,92,14,30,202,192,202,192,0,92,0,92,0,92,0,92,0,92,0,92,0,92,0,92
1400000US22005031000,22005031000,"Census Tract 310, Ascension Parish, Louisiana",6448,637,6301,604,2046,354,4208,491,25,39,22,40,0,92,0,92,0,92,0,92,0,92,147,135,130,120,0,92,0,92,0,92,0,92,17,32,0,92,0,92,0,92
1400000US22007050100,22007050100,"Census Tract 501, Assumption Parish, Louisiana",3646,503,3646,503,1957,363,1627,364,0,92,0,92,57,88,0,92,5,11,0,92,5,11,0,92,0,92,0,92,0,92,0,92,0,92,0,92,0,92,0,92,0,92
1400000US22007050200,22007050200,"Census Tract 502, Assumption Parish, Louisiana",5653,488,5509,485,5431,481,0,92,18,34,0,92,0,92,0,92,60,55,0,92,60,55,144,116,144,116,0,92,0,92,0,92,0,92,0,92,0,92,0,92,0,92
1400000US22007050300,22007050300,"Census Tract 503, Assumption Parish, Louisiana",3801,401,3767,404,1735,296,1987,330,0,92,41,59,0,92,0,92,4,8,0,92,4,8,34,55,34,55,0,92,0,92,0,92,0,92,0,92,0,92,0,92,0,92
1400000US22007050400,22007050400,"Census Tract 504, Assumption Parish, Louisiana",3187,387,3140,381,1666,298,1439,351,11,20,0,92,0,92,0,92,24,39,0,92,24,39,47,51,47,51,0,92,0,92,0,92,0,92,0,92,0,92,0,92,0,92
1400000US22007050500,22007050500,"Census Tract 505, Assumption Parish, Louisiana",3384,344,3222,341,1438,275,1717,316,23,27,0,92,0,92,0,92,44,44,0,92,44,44,162,120,108,102,0,92,0,92,0,92,0,92,13,22,41,63,0,92,41,63
1400000US22007050600,22007050600,"Census Tract 506, Assumption Parish, Louisiana",3750,344,3655,351,3219,358,400,192,11,18,0,92,0,92,0,92,25,33,0,92,25,33,95,114,84,115,0,92,0,92,0,92,0,92,11,20,0,92,0,92,0,92
1400000US22009030100,22009030100,"Census Tract 301, Avoyelles Parish, Louisiana",2642,415,2605,413,2489,421,51,48,0,92,0,92,0,92,0,92,65,60,0,92,65,60,37,41,17,26,0,92,0,92,0,92,0,92,0,92,20,33,0,92,20,33
1400000US22009030200,22009030200,"Census Tract 302, Avoyelles Parish, Louisiana",2639,395,2639,395,2578,396,13,30,0,92,0,92,0,92,0,92,48,46,0,92,48,46,0,92,0,92,0,92,0,92,0,92,0,92,0,92,0,92,0,92,0,92
1400000US22009030300,22009030300,"Census Tract 303, Avoyelles Parish, Louisiana",3568,379,3438,365,3057,330,285,141,43,55,0,92,0,92,0,92,53,120,0,92,53,120,130,129,130,129,0,92,0,92,0,92,0,92,0,92,0,92,0,92,0,92
1400000US22009030400,22009030400,"Census Tract 304, Avoyelles Parish, Louisiana",7280,412,7247,415,3981,435,2841,496,155,79,62,59,0,92,0,92,208,186,0,92,208,186,33,42,7,11,0,92,0,92,0,92,0,92,26,40,0,92,0,92,0,92
1400000US22009030500,22009030500,"Census Tract 305, Avoyelles Parish, Louisiana",6092,470,5995,462,4235,381,1653,324,65,60,15,24,0,92,0,92,27,23,0,92,27,23,97,81,39,57,0,92,0,92,0,92,0,92,47,71,11,20,0,92,11,20
1400000US22009030600,22009030600,"Census Tract 306, Avoyelles Parish, Louisiana",5726,382,5660,383,2786,415,2761,307,29,37,84,88,0,92,0,92,0,92,0,92,0,92,66,76,46,65,20,28,0,92,0,92,0,92,0,92,0,92,0,92,0,92
1400000US22009030700,22009030700,"Census Tract 307, Avoyelles Parish, Louisiana",8131,650,8024,647,4101,422,3660,501,101,67,2,7,12,15,0,92,148,116,2,3,146,115,107,79,77,78,5,5,0,92,0,92,0,92,18,18,7,11,0,92,7,11
1400000US22009030800,22009030800,"Census Tract 308, Avoyelles Parish, Louisiana",2885,248,2731,235,2638,238,63,52,18,28,12,20,0,92,0,92,0,92,0,92,0,92,154,121,120,105,0,92,0,92,0,92,0,92,0,92,34,62,34,62,0,92
1400000US22009030900,22009030900,"Census Tract 309, Avoyelles Parish, Louisiana",3014,411,2991,412,1975,291,952,277,17,18,0,92,0,92,0,92,47,48,0,92,47,48,23,41,23,41,0,92,0,92,0,92,0,92,0,92,0,92,0,92,0,92
1400000US22011960100,22011960100,"Census Tract 9601, Beauregard Parish, Louisiana",5996,472,5992,473,5709,511,156,134,61,54,0,92,0,92,0,92,66,86,0,92,66,86,4,9,0,92,0,92,0,92,0,92,0,92,4,9,0,92,0,92,0,92
1400000US22011960200,22011960200,"Census Tract 9602, Beauregard Parish, Louisiana",4592,309,4475,316,4098,304,93,56,32,21,116,110,0,92,0,92,136,92,0,92,136,92,117,60,52,32,0,92,18,27,0,92,0,92,10,12,37,33,8,10,29,33
1400000US22011960300,22011960300,"Census Tract 9603, Beauregard Parish, Louisiana",4432,281,4160,303,2301,230,1643,273,19,15,84,65,0,92,0,92,113,65,0,92,113,65,272,84,159,58,4,4,29,25,5,7,0,92,33,21,42,34,14,10,28,32
1400000US22011960400,22011960400,"Census Tract 9604, Beauregard Parish, Louisiana",3174,266,3051,269,1978,216,985,158,35,36,0,92,0,92,0,92,53,48,0,92,53,48,123,79,114,78,0,92,0,92,0,92,0,92,9,12,0,92,0,92,0,92
1400000US22011960500,22011960500,"Census Tract 9605, Beauregard Parish, Louisiana",5254,270,4997,269,3901,294,749,169,31,21,54,38,13,18,3,4,246,77,0,92,246,77,257,70,202,69,8,12,0,92,7,12,0,92,23,19,17,23,17,23,0,92
1400000US22011960600,22011960600,"Census Tract 9606, Beauregard Parish, Louisiana",3184,225,3128,240,2848,211,183,104,10,10,8,12,0,92,0,92,79,46,0,92,79,46,56,51,56,51,0,92,0,92,0,92,0,92,0,92,0,92,0,92,0,92
1400000US22011960700,22011960700,"Census Tract 9607, Beauregard Parish, Louisiana",8696,522,8506,503,7662,492,721,171,37,43,0,92,0,92,0,92,86,72,0,92,86,72,190,89,181,88,1,2,0,92,0,92,0,92,6,19,2,4,0,92,2,4
1400000US22013970100,22013970100,"Census Tract 9701, Bienville Parish, Louisiana",3306,113,3293,115,1192,188,2054,184,6,14,0,92,0,92,29,50,12,16,0,92,12,16,13,16,13,16,0,92,0,92,0,92,0,92,0,92,0,92,0,92,0,92
1400000US22013970200,22013970200,"Census Tract 9702, Bienville Parish, Louisiana",2000,190,2000,190,737,167,1240,193,0,92,0,92,0,92,0,92,23,42,0,92,23,42,0,92,0,92,0,92,0,92,0,92,0,92,0,92,0,92,0,92,0,92
1400000US22013970300,22013970300,"Census Tract 9703, Bienville Parish, Louisiana",3447,283,3438,283,1827,273,1488,225,3,7,17,27,0,92,0,92,103,97,0,92,103,97,9,14,9,14,0,92,0,92,0,92,0,92,0,92,0,92,0,92,0,92
1400000US22013970400,22013970400,"Census Tract 9704, Bienville Parish, Louisiana",2670,306,2640,303,2236,316,310,173,94,58,0,92,0,92,0,92,0,92,0,92,0,92,30,43,21,30,0,92,0,92,0,92,0,92,9,14,0,92,0,92,0,92
1400000US22013970500,22013970500,"Census Tract 9705, Bienville Parish, Louisiana",3041,286,3038,286,1935,281,1079,203,4,10,0,92,0,92,19,24,1,4,0,92,1,4,3,4,0,92,3,4,0,92,0,92,0,92,0,92,0,92,0,92,0,92
1400000US22015010400,22015010400,"Census Tract 104, Bossier Parish, Louisiana",2186,414,2015,384,606,200,1323,368,0,92,15,22,0,92,0,92,71,106,0,92,71,106,171,181,83,118,0,92,0,92,0,92,0,92,88,139,0,92,0,92,0,92
1400000US22015010500,22015010500,"Census Tract 105, Bossier Parish, Louisiana",5540,591,5156,623,3091,376,2017,640,12,16,0,92,0,92,0,92,36,34,13,21,23,27,384,329,331,321,0,92,0,92,0,92,0,92,53,69,0,92,0,92,0,92
1400000US22015010601,22015010601,"Census Tract 106.01, Bossier Parish, Louisiana",7021,833,6747,803,3057,610,3365,781,90,92,158,104,0,92,0,92,77,52,0,92,77,52,274,169,126,100,0,92,0,92,0,92,0,92,148,131,0,92,0,92,0,92
1400000US22015010602,22015010602,"Census Tract 106.02, Bossier Parish, Louisiana",2290,278,2096,259,1278,212,761,190,0,92,37,73,0,92,0,92,20,25,0,92,20,25,194,227,178,227,0,92,0,92,0,92,0,92,12,21,4,7,0,92,4,7
1400000US22015010701,22015010701,"Census Tract 107.01, Bossier Parish, Louisiana",3838,454,3411,437,2056,281,1216,286,0,92,0,92,0,92,0,92,139,159,0,92,139,159,427,309,287,266,0,92,25,36,0,92,0,92,115,173,0,92,0,92,0,92
1400000US22015010702,22015010702,"Census Tract 107.02, Bossier Parish, Louisiana",3692,349,3453,348,1795,344,1472,242,0,92,104,123,0,92,0,92,82,80,9,16,73,79,239,181,167,165,0,92,0,92,0,92,0,92,72,84,0,92,0,92,0,92
1400000US22015010801,22015010801,"Census Tract 108.01, Bossier Parish, Louisiana",3223,392,2862,376,1643,256,1178,334,14,24,0,92,0,92,16,26,11,15,0,92,11,15,361,203,123,121,0,92,0,92,0,92,0,92,221,173,17,30,17,30,0,92
1400000US22015010804,22015010804,"Census Tract 108.04, Bossier Parish, Louisiana",7082,430,6844,425,5439,507,1004,232,0,92,270,131,0,92,0,92,131,137,0,92,131,137,238,98,188,103,0,92,0,92,0,92,0,92,40,66,10,17,10,17,0,92
1400000US22015010805,22015010805,"Census Tract 108.05, Bossier Parish, Louisiana",2924,360,2886,355,1409,309,1110,370,44,50,323,200,0,92,0,92,0,92,0,92,0,92,38,43,0,92,0,92,0,92,0,92,0,92,0,92,38,43,18,29,20,33
1400000US22015010806,22015010806,"Census Tract 108.06, Bossier Parish, Louisiana",4656,421,4357,422,3880,415,313,341,76,108,37,45,11,17,0,92,40,50,0,92,40,50,299,193,132,129,0,92,22,36,0,92,0,92,40,50,105,84,46,45,59,74
1400000US22015010900,22015010900,"Census Tract 109, Bossier Parish, Louisiana",2764,356,2537,334,2104,310,228,124,0,92,77,71,19,34,0,92,109,79,0,92,109,79,227,140,144,92,0,92,0,92,0,92,0,92,5,8,78,88,0,92,78,88
1400000US22015011001,22015011001,"Census Tract 110.01, Bossier Parish, Louisiana",7640,647,7087,705,5402,696,1378,470,20,34,173,157,0,92,27,45,87,82,0,92,87,82,553,265,516,268,37,57,0,92,0,92,0,92,0,92,0,92,0,92,0,92
1400000US22015011002,22015011002,"Census Tract 110.02, Bossier Parish, Louisiana",4927,587,4488,579,3862,569,474,171,0,92,65,66,0,92,0,92,87,79,0,92,87,79,439,361,422,363,0,92,0,92,0,92,0,92,17,28,0,92,0,92,0,92
1400000US22015011103,22015011103,"Census Tract 111.03, Bossier Parish, Louisiana",6537,470,6320,466,5555,557,668,250,46,56,21,25,0,92,0,92,30,34,0,92,30,34,217,165,141,130,0,92,0,92,0,92,0,92,76,105,0,92,0,92,0,92
1400000US22015011105,22015011105,"Census Tract 111.05, Bossier Parish, Louisiana",7292,640,6716,487,6177,496,419,203,12,20,48,56,0,92,0,92,60,51,0,92,60,51,576,465,284,198,0,92,0,92,0,92,0,92,281,433,11,19,11,19,0,92
1400000US22015011106,22015011106,"Census Tract 111.06, Bossier Parish, Louisiana",8153,652,7908,643,6617,661,1014,373,2,5,82,108,0,92,0,92,193,168,0,92,193,168,245,174,207,151,0,92,20,34,0,92,0,92,18,23,0,92,0,92,0,92
1400000US22015011107,22015011107,"Census Tract 111.07, Bossier Parish, Louisiana",2036,248,1813,189,862,115,917,164,13,15,4,8,0,92,9,14,8,9,0,92,8,9,223,182,119,117,5,8,0,92,0,92,0,92,72,110,27,29,0,92,27,29
1400000US22015011108,22015011108,"Census Tract 111.08, Bossier Parish, Louisiana",10842,534,10008,721,8781,774,768,287,287,227,123,96,0,92,0,92,49,57,0,92,49,57,834,586,197,202,13,22,0,92,14,24,0,92,610,533,0,92,0,92,0,92
1400000US22015011109,22015011109,"Census Tract 111.09, Bossier Parish, Louisiana",7220,751,7001,741,6091,666,884,522,11,17,0,92,0,92,0,92,15,21,0,92,15,21,219,160,219,160,0,92,0,92,0,92,0,92,0,92,0,92,0,92,0,92
1400000US22015011110,22015011110,"Census Tract 111.10, Bossier Parish, Louisiana",7935,505,7590,509,6383,495,806,305,14,22,204,149,0,92,28,46,155,169,0,92,155,169,345,255,334,253,0,92,0,92,0,92,0,92,11,19,0,92,0,92,0,92
1400000US22015011200,22015011200,"Census Tract 112, Bossier Parish, Louisiana",6029,628,5994,632,3846,565,2110,365,5,8,28,30,0,92,0,92,5,7,0,92,5,7,35,36,18,24,0,92,0,92,0,92,0,92,0,92,17,28,17,28,0,92
1400000US22015011300,22015011300,"Census Tract 113, Bossier Parish, Louisiana",1840,236,1769,211,320,96,1351,207,71,80,12,21,0,92,0,92,15,20,4,12,11,17,71,69,0,92,10,26,0,92,0,92,0,92,61,68,0,92,0,92,0,92
1400000US22017020500,22017020500,"Census Tract 205, Caddo Parish, Louisiana",3267,322,3262,321,109,62,3137,333,0,92,8,14,0,92,0,92,8,14,0,92,8,14,5,10,5,10,0,92,0,92,0,92,0,92,0,92,0,92,0,92,0,92
1400000US22017020600,22017020600,"Census Tract 206, Caddo Parish, Louisiana",981,230,963,229,0,92,929,237,0,92,0,92,0,92,0,92,34,39,0,92,34,39,18,30,0,92,0,92,18,30,0,92,0,92,0,92,0,92,0,92,0,92
1400000US22017020700,22017020700,"Census Tract 207, Caddo Parish, Louisiana",1104,161,1104,161,9,13,1085,157,0,92,0,92,0,92,0,92,10,15,0,92,10,15,0,92,0,92,0,92,0,92,0,92,0,92,0,92,0,92,0,92,0,92
1400000US22017021000,22017021000,"Census Tract 210, Caddo Parish, Louisiana",1634,287,1564,223,981,229,558,160,2,4,5,13,0,92,0,92,18,26,0,92,18,26,70,106,55,83,0,92,0,92,0,92,0,92,15,23,0,92,0,92,0,92
1400000US22017021100,22017021100,"Census Tract 211, Caddo Parish, Louisiana",3258,578,3212,576,1105,254,2011,568,20,29,27,37,0,92,0,92,49,48,0,92,49,48,46,57,9,15,0,92,0,92,0,92,0,92,37,55,0,92,0,92,0,92
1400000US22017021200,22017021200,"Census Tract 212, Caddo Parish, Louisiana",4155,520,3847,438,2656,422,1055,259,1,2,28,32,0,92,67,85,40,39,0,92,40,39,308,240,43,39,13,21,0,92,0,92,0,92,215,203,37,40,24,38,13,17
1400000US22017021300,22017021300,"Census Tract 213, Caddo Parish, Louisiana",2711,385,2502,340,351,127,2076,331,0,92,34,47,0,92,0,92,41,53,0,92,41,53,209,171,62,75,0,92,0,92,0,92,0,92,147,157,0,92,0,92,0,92
1400000US22017021400,22017021400,"Census Tract 214, Caddo Parish, Louisiana",2454,295,2140,216,1425,193,508,172,0,92,86,90,0,92,24,39,97,71,25,38,72,64,314,211,35,43,33,52,0,92,0,92,0,92,246,193,0,92,0,92,0,92
1400000US22017021500,22017021500,"Census Tract 215, Caddo Parish, Louisiana",2444,301,2171,260,1522,162,592,223,0,92,10,17,0,92,0,92,47,76,0,92,47,76,273,211,204,199,0,92,4,7,0,92,0,92,65,68,0,92,0,92,0,92
1400000US22017021600,22017021600,"Census Tract 216, Caddo Parish, Louisiana",3760,422,3703,423,3452,412,203,140,6,12,29,28,0,92,0,92,13,20,0,92,13,20,57,52,39,46,0,92,0,92,0,92,0,92,18,29,0,92,0,92,0,92
1400000US22017021700,22017021700,"Census Tract 217, Caddo Parish, Louisiana",1564,341,1560,341,333,154,1205,298,0,92,0,92,0,92,0,92,22,30,0,92,22,30,4,7,0,92,0,92,0,92,0,92,0,92,4,7,0,92,0,92,0,92
1400000US22017021800,22017021800,"Census Tract 218, Caddo Parish, Louisiana",1331,289,1330,289,171,125,1159,294,0,92,0,92,0,92,0,92,0,92,0,92,0,92,1,3,1,3,0,92,0,92,0,92,0,92,0,92,0,92,0,92,0,92
1400000US22017021900,22017021900,"Census Tract 219, Caddo Parish, Louisiana",1393,246,1320,262,15,15,1305,262,0,92,0,92,0,92,0,92,0,92,0,92,0,92,73,89,0,92,0,92,0,92,0,92,0,92,73,89,0,92,0,92,0,92
1400000US22017022000,22017022000,"Census Tract 220, Caddo Parish, Louisiana",1578,283,1578,283,0,92,1508,265,0,92,0,92,0,92,0,92,70,88,0,92,70,88,0,92,0,92,0,92,0,92,0,92,0,92,0,92,0,92,0,92,0,92
1400000US22017022100,22017022100,"Census Tract 221, Caddo Parish, Louisiana",7369,673,7311,681,295,167,6924,709,13,21,11,24,0,92,35,61,33,51,0,92,33,51,58,58,48,54,0,92,0,92,0,92,0,92,0,92,10,19,0,92,10,19
1400000US22017022200,22017022200,"Census Tract 222, Caddo Parish, Louisiana",5504,678,5386,685,720,280,4653,660,0,92,0,92,0,92,0,92,13,21,0,92,13,21,118,116,118,116,0,92,0,92,0,92,0,92,0,92,0,92,0,92,0,92
1400000US22017022300,22017022300,"Census Tract 223, Caddo Parish, Louisiana",2346,451,2338,449,203,130,2128,435,0,92,0,92,0,92,0,92,7,11,0,92,7,11,8,15,0,92,0,92,0,92,0,92,0,92,0,92,8,15,0,92,8,15
1400000US22017022400,22017022400,"Census Tract 224, Caddo Parish, Louisiana",3868,550,3827,544,219,94,3452,566,7,13,0,92,0,92,0,92,149,146,0,92,149,146,41,84,0,92,41,84,0,92,0,92,0,92,0,92,0,92,0,92,0,92
1400000US22017022500,22017022500,"Census Tract 225, Caddo Parish, Louisiana",4889,598,4773,610,343,123,4245,585,40,51,7,10,0,92,10,15,128,86,0,92,128,86,116,111,28,33,0,92,0,92,0,92,0,92,74,109,14,24,0,92,14,24
1400000US22017022600,22017022600,"Census Tract 226, Caddo Parish, Louisiana",3058,318,3003,309,2795,285,187,110,0,92,21,38,0,92,0,92,0,92,0,92,0,92,55,48,0,92,0,92,0,92,0,92,0,92,33,52,22,38,0,92,22,38
1400000US22017022700,22017022700,"Census Tract 227, Caddo Parish, Louisiana",2044,251,1987,252,1893,257,0,92,94,98,0,92,0,92,0,92,0,92,0,92,0,92,57,54,57,54,0,92,0,92,0,92,0,92,0,92,0,92,0,92,0,92
1400000US22017022800,22017022800,"Census Tract 228, Caddo Parish, Louisiana",4043,332,3948,328,3688,280,125,119,0,92,22,22,0,92,0,92,113,115,0,92,113,115,95,81,89,81,6,11,0,92,0,92,0,92,0,92,0,92,0,92,0,92
1400000US22017022900,22017022900,"Census Tract 229, Caddo Parish, Louisiana",4952,479,4750,485,3983,513,485,273,7,12,99,101,0,92,29,46,147,109,0,92,147,109,202,131,144,128,0,92,0,92,0,92,0,92,42,34,16,24,16,24,0,92
1400000US22017023000,22017023000,"Census Tract 230, Caddo Parish, Louisiana",4638,337,4500,326,4148,404,186,190,8,13,75,111,0,92,0,92,83,88,0,92,83,88,138,140,81,99,0,92,0,92,0,92,0,92,45,76,12,23,12,23,0,92
1400000US22017023100,22017023100,"Census Tract 231, Caddo Parish, Louisiana",1471,163,1471,163,1157,185,314,160,0,92,0,92,0,92,0,92,0,92,0,92,0,92,0,92,0,92,0,92,0,92,0,92,0,92,0,92,0,92,0,92,0,92
1400000US22017023200,22017023200,"Census Tract 232, Caddo Parish, Louisiana",1841,412,1841,412,341,186,1433,426,0,92,0,92,0,92,0,92,67,43,18,28,49,36,0,92,0,92,0,92,0,92,0,92,0,92,0,92,0,92,0,92,0,92
