GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21
1400000US22005030102,22005030102,"Census Tract 301.02, Ascension Parish, Louisiana",4954,406,4498,358,4243,370,144,165,0,123,0,123,0,123,97,128,14,15,0,123,14,15,456,304,327,263,0,123,0,123,0,123,0,123,129,158,0,123,0,123,0,123
1400000US22005030103,22005030103,"Census Tract 301.03, Ascension Parish, Louisiana",6085,356,6064,359,5998,361,0,123,40,42,0,123,0,123,0,123,26,32,0,123,26,32,21,40,0,123,0,123,0,123,0,123,0,123,9,15,12,27,12,27,0,123
1400000US22005030203,22005030203,"Census Tract 302.03, Ascension Parish, Louisiana",9501,725,9342,731,8497,675,448,261,36,41,242,118,13,23,97,147,9,17,0,123,9,17,159,157,133,151,0,123,0,123,0,123,0,123,26,39,0,123,0,123,0,123
1400000US22005030204,22005030204,"Census Tract 302.04, Ascension Parish, Louisiana",9994,627,9637,558,8468,646,937,354,14,21,80,74,0,123,18,30,120,88,0,123,120,88,357,291,220,265,92,111,0,123,0,123,0,123,26,37,19,31,0,123,19,31
1400000US22005030205,22005030205,"Census Tract 302.05, Ascension Parish, Louisiana",8852,772,8328,784,6950,697,1260,380,0,123,41,62,0,123,53,80,24,37,0,123,24,37,524,224,371,207,0,123,0,123,0,123,0,123,153,164,0,123,0,123,0,123
1400000US22005030206,22005030206,"Census Tract 302.06, Ascension Parish, Louisiana",7113,637,6915,660,5617,581,1105,480,11,19,132,138,0,123,42,52,8,12,0,123,8,12,198,157,133,139,0,123,0,123,0,123,0,123,65,69,0,123,0,123,0,123
1400000US22005030300,22005030300,"Census Tract 303, Ascension Parish, Louisiana",11137,759,10520,759,6935,795,3432,596,0,123,52,61,0,123,0,123,101,77,0,123,101,77,617,331,305,200,0,123,0,123,0,123,0,123,282,276,30,47,0,123,30,47
1400000US22005030401,22005030401,"Census Tract 304.01, Ascension Parish, Louisiana",4803,433,4701,465,3602,462,1062,315,15,23,22,25,0,123,0,123,0,123,0,123,0,123,102,82,49,46,0,123,0,123,0,123,0,123,29,41,24,33,24,33,0,123
1400000US22005030402,22005030402,"Census Tract 304.02, Ascension Parish, Louisiana",6135,490,5714,528,2726,390,2843,475,62,68,0,123,0,123,0,123,83,64,0,123,83,64,421,201,238,189,0,123,23,43,0,123,0,123,160,196,0,123,0,123,0,123
1400000US22005030500,22005030500,"Census Tract 305, Ascension Parish, Louisiana",8780,648,8339,664,7747,641,312,106,12,19,150,120,0,123,45,73,73,77,0,123,73,77,441,356,430,355,0,123,0,123,0,123,0,123,11,16,0,123,0,123,0,123
1400000US22005030600,22005030600,"Census Tract 306, Ascension Parish, Louisiana",4714,430,4493,481,3100,327,1355,408,6,9,14,21,0,123,0,123,18,24,0,123,18,24,221,171,72,86,0,123,0,123,0,123,0,123,149,148,0,123,0,123,0,123
1400000US22005030900,22005030900,"Census Tract 309, Ascension Parish, Louisiana",4616,534,4444,502,965,187,3471,527,0,123,0,123,0,123,0,123,8,15,0,123,8,15,172,182,127,187,0,123,0,123,0,123,0,123,45,92,0,123,0,123,0,123
1400000US22005031000,22005031000,"Census Tract 310, Ascension Parish, Louisiana",5887,536,5708,550,1843,313,3823,568,30,39,12,28,0,123,0,123,0,123,0,123,0,123,179,146,179,146,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123
1400000US22007050100,22007050100,"Census Tract 501, Assumption Parish, Louisiana",3351,457,3351,457,1683,341,1583,292,0,123,0,123,85,118,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123
1400000US22007050200,22007050200,"Census Tract 502, Assumption Parish, Louisiana",5492,511,5343,503,5263,514,0,123,0,123,0,123,0,123,57,89,23,38,0,123,23,38,149,108,149,108,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123
1400000US22007050300,22007050300,"Census Tract 503, Assumption Parish, Louisiana",3823,534,3823,534,2032,437,1768,371,0,123,0,123,0,123,0,123,23,32,0,123,23,32,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123
1400000US22007050400,22007050400,"Census Tract 504, Assumption Parish, Louisiana",3218,344,3141,368,1625,284,1492,284,0,123,0,123,0,123,0,123,24,42,0,123,24,42,77,64,77,64,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123
1400000US22007050500,22007050500,"Census Tract 505, Assumption Parish, Louisiana",3406,464,3244,461,1269,316,1906,441,22,16,0,123,0,123,0,123,47,44,0,123,47,44,162,98,132,96,0,123,0,123,0,123,0,123,30,40,0,123,0,123,0,123
1400000US22007050600,22007050600,"Census Tract 506, Assumption Parish, Louisiana",3696,402,3613,385,3143,381,453,173,0,123,0,123,0,123,0,123,17,23,0,123,17,23,83,107,83,107,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123
1400000US22009030100,22009030100,"Census Tract 301, Avoyelles Parish, Louisiana",2976,449,2907,442,2651,410,178,180,0,123,0,123,0,123,0,123,78,75,0,123,78,75,69,79,0,123,0,123,0,123,0,123,0,123,0,123,69,79,54,75,15,23
1400000US22009030200,22009030200,"Census Tract 302, Avoyelles Parish, Louisiana",2564,393,2564,393,2531,398,0,123,0,123,11,21,0,123,0,123,22,33,0,123,22,33,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123
1400000US22009030300,22009030300,"Census Tract 303, Avoyelles Parish, Louisiana",3527,418,3422,398,2863,397,262,162,9,17,0,123,0,123,0,123,288,254,0,123,288,254,105,104,87,102,0,123,0,123,0,123,0,123,0,123,18,27,18,27,0,123
1400000US22009030400,22009030400,"Census Tract 304, Avoyelles Parish, Louisiana",6926,466,6893,460,3833,550,2892,448,120,75,26,35,0,123,0,123,22,25,0,123,22,25,33,39,2,4,0,123,0,123,0,123,0,123,0,123,31,38,0,123,31,38
1400000US22009030500,22009030500,"Census Tract 305, Avoyelles Parish, Louisiana",6812,502,6702,510,5012,425,1582,329,87,80,3,6,0,123,0,123,18,17,0,123,18,17,110,90,54,57,0,123,0,123,0,123,0,123,56,75,0,123,0,123,0,123
1400000US22009030600,22009030600,"Census Tract 306, Avoyelles Parish, Louisiana",5730,350,5685,315,2499,407,3141,333,0,123,45,46,0,123,0,123,0,123,0,123,0,123,45,67,45,67,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123
1400000US22009030700,22009030700,"Census Tract 307, Avoyelles Parish, Louisiana",7858,534,7751,526,4040,389,3533,527,62,53,0,123,4,7,0,123,112,74,0,123,112,74,107,60,67,56,32,18,0,123,0,123,0,123,0,123,8,13,0,123,8,13
1400000US22009030800,22009030800,"Census Tract 308, Avoyelles Parish, Louisiana",2675,305,2663,304,2585,309,39,36,26,41,13,19,0,123,0,123,0,123,0,123,0,123,12,17,12,17,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123
1400000US22009030900,22009030900,"Census Tract 309, Avoyelles Parish, Louisiana",3116,401,3089,397,1908,308,1076,253,77,56,0,123,0,123,0,123,28,30,0,123,28,30,27,49,27,49,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123
1400000US22011960100,22011960100,"Census Tract 9601, Beauregard Parish, Louisiana",6253,406,6249,405,5963,402,161,120,46,36,0,123,0,123,0,123,79,91,0,123,79,91,4,6,0,123,0,123,0,123,0,123,0,123,4,6,0,123,0,123,0,123
1400000US22011960200,22011960200,"Census Tract 9602, Beauregard Parish, Louisiana",4588,297,4474,299,4170,281,51,37,47,27,6,9,17,23,0,123,183,82,0,123,183,82,114,46,82,41,0,123,0,123,0,123,0,123,13,15,19,22,3,5,16,22
1400000US22011960300,22011960300,"Census Tract 9603, Beauregard Parish, Louisiana",4350,325,4129,327,2330,256,1636,240,3,5,80,65,0,123,0,123,80,36,0,123,80,36,221,91,129,57,37,41,18,18,0,123,0,123,30,25,7,8,7,8,0,123
1400000US22011960400,22011960400,"Census Tract 9604, Beauregard Parish, Louisiana",3136,312,3006,322,1887,262,1073,167,31,44,0,123,0,123,0,123,15,15,0,123,15,15,130,79,112,80,4,6,0,123,0,123,0,123,14,22,0,123,0,123,0,123
1400000US22011960500,22011960500,"Census Tract 9605, Beauregard Parish, Louisiana",5100,259,4851,258,3663,228,879,163,32,21,158,109,8,12,0,123,111,66,0,123,111,66,249,76,204,66,0,123,0,123,8,13,0,123,14,11,23,30,23,30,0,123
1400000US22011960600,22011960600,"Census Tract 9606, Beauregard Parish, Louisiana",3230,236,3197,234,2843,198,233,125,25,17,13,23,0,123,0,123,83,54,0,123,83,54,33,23,12,16,0,123,0,123,0,123,0,123,3,4,18,17,18,17,0,123
1400000US22011960700,22011960700,"Census Tract 9607, Beauregard Parish, Louisiana",8171,422,8025,416,7451,394,478,139,13,18,40,52,0,123,0,123,43,32,0,123,43,32,146,97,138,98,8,14,0,123,0,123,0,123,0,123,0,123,0,123,0,123
1400000US22013970100,22013970100,"Census Tract 9701, Bienville Parish, Louisiana",3245,175,3220,170,1468,233,1734,206,14,27,0,123,0,123,0,123,4,9,0,123,4,9,25,35,25,35,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123
1400000US22013970200,22013970200,"Census Tract 9702, Bienville Parish, Louisiana",2631,430,2631,430,846,186,1764,479,0,123,0,123,0,123,0,123,21,26,0,123,21,26,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123
1400000US22013970300,22013970300,"Census Tract 9703, Bienville Parish, Louisiana",3276,394,3228,383,1966,289,1119,319,0,123,13,21,0,123,0,123,130,100,0,123,130,100,48,60,12,22,0,123,0,123,0,123,0,123,36,58,0,123,0,123,0,123
1400000US22013970400,22013970400,"Census Tract 9704, Bienville Parish, Louisiana",2451,266,2335,258,2059,245,218,158,58,41,0,123,0,123,0,123,0,123,0,123,0,123,116,72,21,27,0,123,19,21,0,123,0,123,14,22,62,65,0,123,62,65
1400000US22013970500,22013970500,"Census Tract 9705, Bienville Parish, Louisiana",3245,367,3229,365,1940,241,1269,269,5,14,0,123,0,123,12,20,3,7,0,123,3,7,16,25,0,123,16,25,0,123,0,123,0,123,0,123,0,123,0,123,0,123
1400000US22015010400,22015010400,"Census Tract 104, Bossier Parish, Louisiana",2621,531,2095,431,585,228,1356,407,0,123,40,55,0,123,0,123,114,171,0,123,114,171,526,443,473,438,0,123,0,123,0,123,0,123,53,86,0,123,0,123,0,123
1400000US22015010500,22015010500,"Census Tract 105, Bossier Parish, Louisiana",4971,627,4773,632,3042,375,1661,580,0,123,0,123,0,123,0,123,70,91,0,123,70,91,198,205,198,205,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123
1400000US22015010601,22015010601,"Census Tract 106.01, Bossier Parish, Louisiana",6463,672,6261,673,3013,611,2630,410,168,174,166,123,0,123,0,123,284,187,0,123,284,187,202,200,104,180,0,123,0,123,0,123,0,123,82,89,16,25,0,123,16,25
1400000US22015010602,22015010602,"Census Tract 106.02, Bossier Parish, Louisiana",2906,338,2544,373,1800,324,662,221,0,123,20,30,0,123,0,123,62,75,0,123,62,75,362,321,352,328,0,123,0,123,0,123,0,123,0,123,10,18,0,123,10,18
1400000US22015010701,22015010701,"Census Tract 107.01, Bossier Parish, Louisiana",4075,372,3780,388,2463,361,1200,290,12,20,72,75,0,123,12,23,21,26,0,123,21,26,295,193,229,196,0,123,33,51,0,123,0,123,33,47,0,123,0,123,0,123
1400000US22015010702,22015010702,"Census Tract 107.02, Bossier Parish, Louisiana",3450,426,3228,395,1671,305,1314,283,0,123,165,195,0,123,0,123,78,62,8,14,70,63,222,164,173,151,6,9,0,123,0,123,0,123,30,55,13,22,0,123,13,22
1400000US22015010801,22015010801,"Census Tract 108.01, Bossier Parish, Louisiana",3232,373,2753,290,1161,229,1582,304,10,17,0,123,0,123,0,123,0,123,0,123,0,123,479,288,398,280,0,123,48,76,0,123,0,123,33,54,0,123,0,123,0,123
1400000US22015010803,22015010803,"Census Tract 108.03, Bossier Parish, Louisiana",5647,597,5508,607,4606,612,707,336,13,22,118,92,25,41,0,123,39,36,0,123,39,36,139,111,45,48,0,123,0,123,0,123,0,123,57,66,37,37,27,32,10,17
1400000US22015010804,22015010804,"Census Tract 108.04, Bossier Parish, Louisiana",6267,454,5918,455,4589,464,720,193,0,123,401,219,0,123,0,123,208,151,0,123,208,151,349,156,334,152,0,123,0,123,0,123,0,123,15,24,0,123,0,123,0,123
1400000US22015010900,22015010900,"Census Tract 109, Bossier Parish, Louisiana",4197,749,3802,647,3123,466,618,343,0,123,25,30,0,123,0,123,36,40,0,123,36,40,395,200,297,208,0,123,0,123,0,123,0,123,57,71,41,52,10,18,31,50
1400000US22015011000,22015011000,"Census Tract 110, Bossier Parish, Louisiana",11053,671,10274,663,8492,685,1402,383,17,27,163,139,0,123,0,123,200,149,0,123,200,149,779,297,755,302,24,36,0,123,0,123,0,123,0,123,0,123,0,123,0,123
1400000US22015011103,22015011103,"Census Tract 111.03, Bossier Parish, Louisiana",6259,386,6031,396,5280,417,511,196,105,113,63,46,0,123,0,123,72,64,0,123,72,64,228,161,120,125,0,123,0,123,0,123,0,123,80,88,28,34,11,18,17,28
1400000US22015011104,22015011104,"Census Tract 111.04, Bossier Parish, Louisiana",13796,958,13559,948,11807,919,1498,568,24,34,147,138,22,35,32,51,29,31,14,22,15,21,237,144,214,142,0,123,0,123,0,123,0,123,10,15,13,26,13,26,0,123
1400000US22015011105,22015011105,"Census Tract 111.05, Bossier Parish, Louisiana",6286,577,6095,598,5515,607,496,255,0,123,10,20,0,123,0,123,74,60,0,123,74,60,191,155,155,147,0,123,0,123,0,123,0,123,28,49,8,14,8,14,0,123
1400000US22015011106,22015011106,"Census Tract 111.06, Bossier Parish, Louisiana",7379,483,7180,455,5872,537,969,323,58,66,149,176,0,123,0,123,132,86,0,123,132,86,199,117,119,82,0,123,30,45,0,123,0,123,50,50,0,123,0,123,0,123
1400000US22015011107,22015011107,"Census Tract 111.07, Bossier Parish, Louisiana",2954,74,2813,106,1481,151,1282,150,10,13,19,20,0,123,0,123,21,16,0,123,21,16,141,96,103,87,8,12,0,123,0,123,0,123,0,123,30,29,0,123,30,29
1400000US22015011108,22015011108,"Census Tract 111.08, Bossier Parish, Louisiana",9070,541,9019,555,8246,638,587,272,52,53,66,68,0,123,0,123,68,53,0,123,68,53,51,53,11,20,13,21,0,123,0,123,0,123,19,29,8,13,0,123,8,13
1400000US22015011200,22015011200,"Census Tract 112, Bossier Parish, Louisiana",6260,566,6211,577,3721,456,2429,432,10,17,39,47,0,123,0,123,12,22,0,123,12,22,49,85,0,123,0,123,0,123,0,123,0,123,49,85,0,123,0,123,0,123
1400000US22015011300,22015011300,"Census Tract 113, Bossier Parish, Louisiana",1836,246,1717,253,257,139,1393,236,51,56,0,123,0,123,0,123,16,28,2,16,14,23,119,97,19,29,75,74,0,123,0,123,0,123,25,41,0,123,0,123,0,123
1400000US22017020100,22017020100,"Census Tract 201, Caddo Parish, Louisiana",623,250,623,250,302,180,321,108,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123
1400000US22017020200,22017020200,"Census Tract 202, Caddo Parish, Louisiana",409,142,409,142,148,127,261,127,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123
1400000US22017020400,22017020400,"Census Tract 204, Caddo Parish, Louisiana",374,119,374,119,12,19,362,122,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123
1400000US22017020500,22017020500,"Census Tract 205, Caddo Parish, Louisiana",3173,346,3163,345,415,230,2734,338,0,123,0,123,0,123,0,123,14,23,0,123,14,23,10,18,10,18,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123
1400000US22017020600,22017020600,"Census Tract 206, Caddo Parish, Louisiana",1142,318,1108,318,0,123,1089,320,0,123,0,123,0,123,0,123,19,24,0,123,19,24,34,55,0,123,0,123,34,55,0,123,0,123,0,123,0,123,0,123,0,123
1400000US22017020700,22017020700,"Census Tract 207, Caddo Parish, Louisiana",1129,200,1104,200,19,20,1079,197,0,123,0,123,0,123,0,123,6,13,0,123,6,13,25,33,0,123,0,123,0,123,0,123,0,123,0,123,25,33,25,33,0,123
1400000US22017020800,22017020800,"Census Tract 208, Caddo Parish, Louisiana",1017,265,1002,250,60,73,912,214,0,123,0,123,0,123,0,123,30,50,0,123,30,50,15,23,15,23,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123
1400000US22017020900,22017020900,"Census Tract 209, Caddo Parish, Louisiana",221,137,221,137,4,7,217,134,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123
1400000US22017021000,22017021000,"Census Tract 210, Caddo Parish, Louisiana",1747,282,1747,282,970,234,777,194,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123
1400000US22017021100,22017021100,"Census Tract 211, Caddo Parish, Louisiana",2350,471,2304,468,711,246,1556,477,0,123,16,26,0,123,0,123,21,28,0,123,21,28,46,57,16,26,0,123,0,123,0,123,0,123,30,51,0,123,0,123,0,123
1400000US22017021200,22017021200,"Census Tract 212, Caddo Parish, Louisiana",4655,1082,4313,929,3023,646,1043,319,0,123,103,172,0,123,82,96,62,83,0,123,62,83,342,292,25,38,0,123,0,123,0,123,0,123,239,214,78,96,27,42,51,86
1400000US22017021300,22017021300,"Census Tract 213, Caddo Parish, Louisiana",2200,375,2181,382,274,169,1818,341,0,123,5,9,0,123,0,123,84,74,0,123,84,74,19,59,19,59,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123
1400000US22017021400,22017021400,"Census Tract 214, Caddo Parish, Louisiana",2285,360,1908,250,1519,256,270,118,0,123,37,43,0,123,0,123,82,69,0,123,82,69,377,222,36,45,12,19,0,123,0,123,0,123,329,213,0,123,0,123,0,123
1400000US22017021500,22017021500,"Census Tract 215, Caddo Parish, Louisiana",2740,411,2392,324,1479,262,854,369,9,15,0,123,0,123,15,24,35,38,0,123,35,38,348,312,298,312,0,123,0,123,0,123,0,123,50,53,0,123,0,123,0,123
1400000US22017021600,22017021600,"Census Tract 216, Caddo Parish, Louisiana",4299,399,4176,404,3831,457,242,155,18,21,42,48,0,123,0,123,43,53,0,123,43,53,123,102,123,102,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123
1400000US22017021700,22017021700,"Census Tract 217, Caddo Parish, Louisiana",1733,340,1722,342,304,89,1389,323,29,45,0,123,0,123,0,123,0,123,0,123,0,123,11,17,6,12,0,123,0,123,0,123,0,123,5,9,0,123,0,123,0,123
1400000US22017021800,22017021800,"Census Tract 218, Caddo Parish, Louisiana",1769,383,1769,383,181,93,1588,352,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123
1400000US22017021900,22017021900,"Census Tract 219, Caddo Parish, Louisiana",1233,254,1233,254,0,123,1224,256,9,14,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123
1400000US22017022000,22017022000,"Census Tract 220, Caddo Parish, Louisiana",1442,202,1442,202,0,123,1418,197,15,23,9,15,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123
1400000US22017022100,22017022100,"Census Tract 221, Caddo Parish, Louisiana",6936,924,6870,928,206,108,6617,940,0,123,0,123,0,123,27,42,20,33,0,123,20,33,66,70,30,35,36,63,0,123,0,123,0,123,0,123,0,123,0,123,0,123
1400000US22017022200,22017022200,"Census Tract 222, Caddo Parish, Louisiana",5887,732,5833,735,813,265,4996,740,0,123,0,123,0,123,0,123,24,27,0,123,24,27,54,79,54,79,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123
1400000US22017022300,22017022300,"Census Tract 223, Caddo Parish, Louisiana",2940,456,2924,452,111,91,2806,438,0,123,0,123,0,123,0,123,7,11,0,123,7,11,16,28,0,123,0,123,0,123,0,123,0,123,0,123,16,28,0,123,16,28
1400000US22017022400,22017022400,"Census Tract 224, Caddo Parish, Louisiana",3440,539,3322,521,266,171,2961,505,0,123,0,123,0,123,0,123,95,70,0,123,95,70,118,158,0,123,99,160,0,123,0,123,0,123,0,123,19,34,19,34,0,123
1400000US22017022500,22017022500,"Census Tract 225, Caddo Parish, Louisiana",5486,685,5457,672,383,100,4943,658,0,123,0,123,0,123,0,123,131,120,0,123,131,120,29,44,0,123,0,123,0,123,0,123,0,123,0,123,29,44,0,123,29,44
1400000US22017022600,22017022600,"Census Tract 226, Caddo Parish, Louisiana",3399,276,3399,276,3222,269,150,90,0,123,27,45,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123
1400000US22017022700,22017022700,"Census Tract 227, Caddo Parish, Louisiana",2378,199,2360,199,2276,191,0,123,34,55,38,60,0,123,0,123,12,21,0,123,12,21,18,25,18,25,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123
1400000US22017022800,22017022800,"Census Tract 228, Caddo Parish, Louisiana",4434,324,4245,310,3916,284,199,177,0,123,9,14,0,123,0,123,121,123,0,123,121,123,189,132,168,126,0,123,21,33,0,123,0,123,0,123,0,123,0,123,0,123
1400000US22017022900,22017022900,"Census Tract 229, Caddo Parish, Louisiana",5542,491,5456,492,4075,474,905,361,23,35,273,189,0,123,86,137,94,81,0,123,94,81,86,77,56,68,0,123,0,123,0,123,0,123,13,21,17,27,17,27,0,123
1400000US22017023000,22017023000,"Census Tract 230, Caddo Parish, Louisiana",4548,238,4467,245,4107,260,197,109,21,25,104,97,0,123,0,123,38,56,0,123,38,56,81,114,81,114,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123
