GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21
1500000US220050301031,220050301031,"Block Group 1, Census Tract 301.03, Ascension Parish, Louisiana",2124,333,2040,333,2012,336,14,24,0,12,0,12,0,12,0,12,14,22,0,12,14,22,84,74,46,57,0,12,0,12,0,12,0,12,38,59,0,12,0,12,0,12
1500000US220050301032,220050301032,"Block Group 2, Census Tract 301.03, Ascension Parish, Louisiana",3923,547,3783,539,3745,537,38,46,0,12,0,12,0,12,0,12,0,12,0,12,0,12,140,134,121,115,19,31,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US220050302031,220050302031,"Block Group 1, Census Tract 302.03, Ascension Parish, Louisiana",5977,753,5767,791,4655,683,807,450,0,17,289,202,0,17,0,17,16,27,0,17,16,27,210,128,210,128,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17
1500000US220050302032,220050302032,"Block Group 2, Census Tract 302.03, Ascension Parish, Louisiana",2228,554,2215,558,2108,544,0,12,44,63,0,12,0,12,0,12,63,103,0,12,63,103,13,25,0,12,0,12,0,12,0,12,0,12,0,12,13,25,13,25,0,12
1500000US220050302033,220050302033,"Block Group 3, Census Tract 302.03, Ascension Parish, Louisiana",2724,592,2686,595,2020,464,666,495,0,12,0,12,0,12,0,12,0,12,0,12,0,12,38,49,38,49,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US220050302041,220050302041,"Block Group 1, Census Tract 302.04, Ascension Parish, Louisiana",4917,725,4801,736,4269,719,470,347,28,51,0,12,0,12,11,19,23,29,0,12,23,29,116,141,109,139,0,12,0,12,0,12,0,12,0,12,7,13,0,12,7,13
1500000US220050302042,220050302042,"Block Group 2, Census Tract 302.04, Ascension Parish, Louisiana",2445,591,2311,599,1893,428,394,400,0,12,0,12,0,12,0,12,24,38,0,12,24,38,134,152,134,152,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US220050302043,220050302043,"Block Group 3, Census Tract 302.04, Ascension Parish, Louisiana",3413,829,3391,829,2558,616,807,806,13,20,13,22,0,12,0,12,0,12,0,12,0,12,22,28,0,12,11,21,0,12,0,12,0,12,11,17,0,12,0,12,0,12
1500000US220050302051,220050302051,"Block Group 1, Census Tract 302.05, Ascension Parish, Louisiana",3931,526,3614,556,2969,509,456,341,105,170,34,54,0,12,0,12,50,63,17,27,33,57,317,229,217,186,30,48,33,54,0,12,0,12,0,12,37,62,0,12,37,62
1500000US220050302052,220050302052,"Block Group 2, Census Tract 302.05, Ascension Parish, Louisiana",1517,476,1505,475,847,312,649,403,0,12,0,12,0,12,0,12,9,15,0,12,9,15,12,23,12,23,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US220050302053,220050302053,"Block Group 3, Census Tract 302.05, Ascension Parish, Louisiana",5383,653,4722,627,4077,728,518,280,0,17,79,109,0,17,48,76,0,17,0,17,0,17,661,504,580,517,0,17,0,17,0,17,0,17,81,107,0,17,0,17,0,17
1500000US220050302061,220050302061,"Block Group 1, Census Tract 302.06, Ascension Parish, Louisiana",5064,788,4677,710,3247,671,1266,454,0,17,0,17,0,17,0,17,164,170,0,17,164,170,387,395,111,241,52,77,0,17,0,17,0,17,190,257,34,56,0,17,34,56
1500000US220050302062,220050302062,"Block Group 2, Census Tract 302.06, Ascension Parish, Louisiana",2451,488,2312,477,2114,439,73,80,0,12,30,49,0,12,0,12,95,149,0,12,95,149,139,155,139,155,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US220050302063,220050302063,"Block Group 3, Census Tract 302.06, Ascension Parish, Louisiana",1186,359,1186,359,980,305,206,181,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US220050303001,220050303001,"Block Group 1, Census Tract 303, Ascension Parish, Louisiana",3746,662,3642,619,1774,490,1868,476,0,12,0,12,0,12,0,12,0,12,0,12,0,12,104,143,104,143,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US220050303002,220050303002,"Block Group 2, Census Tract 303, Ascension Parish, Louisiana",5041,1036,4620,1057,3540,942,1040,499,14,21,9,16,0,17,0,17,17,29,0,17,17,29,421,317,234,222,0,17,0,17,0,17,0,17,187,257,0,17,0,17,0,17
1500000US220050303003,220050303003,"Block Group 3, Census Tract 303, Ascension Parish, Louisiana",4945,737,4724,782,3906,656,746,430,0,12,42,107,0,12,0,12,30,38,0,12,30,38,221,223,221,223,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US220050304011,220050304011,"Block Group 1, Census Tract 304.01, Ascension Parish, Louisiana",2037,413,1764,404,1241,325,460,280,22,34,8,12,0,12,0,12,33,50,0,12,33,50,273,177,215,183,18,28,0,12,0,12,0,12,21,36,19,29,0,12,19,29
1500000US220050304012,220050304012,"Block Group 2, Census Tract 304.01, Ascension Parish, Louisiana",691,280,529,254,251,130,278,240,0,12,0,12,0,12,0,12,0,12,0,12,0,12,162,156,119,176,0,12,0,12,0,12,0,12,0,12,43,67,0,12,43,67
1500000US220050304013,220050304013,"Block Group 3, Census Tract 304.01, Ascension Parish, Louisiana",1344,279,1325,295,1194,302,120,87,0,12,11,20,0,12,0,12,0,12,0,12,0,12,19,52,19,52,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US220050304014,220050304014,"Block Group 4, Census Tract 304.01, Ascension Parish, Louisiana",578,197,532,194,346,133,167,176,0,12,0,12,0,12,0,12,19,31,0,12,19,31,46,54,46,54,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US220050304021,220050304021,"Block Group 1, Census Tract 304.02, Ascension Parish, Louisiana",766,244,766,244,549,242,203,192,0,12,0,12,0,12,0,12,14,22,0,12,14,22,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US220050304022,220050304022,"Block Group 2, Census Tract 304.02, Ascension Parish, Louisiana",2115,566,2095,562,852,237,994,376,0,12,226,263,0,12,0,12,23,40,0,12,23,40,20,33,20,33,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US220050304023,220050304023,"Block Group 3, Census Tract 304.02, Ascension Parish, Louisiana",1738,516,1583,509,393,262,1081,396,0,12,96,232,0,12,0,12,13,24,0,12,13,24,155,187,155,187,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US220050304024,220050304024,"Block Group 4, Census Tract 304.02, Ascension Parish, Louisiana",2316,533,2311,533,1193,286,1060,365,0,12,0,12,0,12,0,12,58,71,0,12,58,71,5,11,1,2,4,11,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US220050305001,220050305001,"Block Group 1, Census Tract 305, Ascension Parish, Louisiana",3285,500,3192,508,3100,507,0,12,0,12,0,12,0,12,0,12,92,95,0,12,92,95,93,142,93,142,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US220050305002,220050305002,"Block Group 2, Census Tract 305, Ascension Parish, Louisiana",2031,315,2031,315,1918,298,0,12,0,12,27,40,0,12,0,12,86,97,0,12,86,97,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US220050305003,220050305003,"Block Group 3, Census Tract 305, Ascension Parish, Louisiana",3650,685,3556,680,2686,603,589,422,0,12,167,247,0,12,114,204,0,12,0,12,0,12,94,131,82,130,0,12,0,12,0,12,0,12,12,21,0,12,0,12,0,12
1500000US220050306001,220050306001,"Block Group 1, Census Tract 306, Ascension Parish, Louisiana",2733,479,2478,424,1580,377,822,323,23,30,0,12,0,12,0,12,53,49,0,12,53,49,255,301,212,288,0,12,0,12,0,12,0,12,0,12,43,70,0,12,43,70
1500000US220050306002,220050306002,"Block Group 2, Census Tract 306, Ascension Parish, Louisiana",1453,285,1396,285,1332,275,48,69,0,12,3,5,0,12,0,12,13,16,0,12,13,16,57,55,56,55,0,12,0,12,0,12,0,12,1,3,0,12,0,12,0,12
1500000US220050306003,220050306003,"Block Group 3, Census Tract 306, Ascension Parish, Louisiana",762,200,762,200,504,141,201,165,0,12,30,44,0,12,0,12,27,40,0,12,27,40,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US220050309001,220050309001,"Block Group 1, Census Tract 309, Ascension Parish, Louisiana",1886,402,1815,389,108,70,1707,377,0,12,0,12,0,12,0,12,0,12,0,12,0,12,71,107,71,107,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
